@relation highdim-proclus-generator
@attribute att-1 numeric
@attribute att-2 numeric
@attribute att-3 numeric
@attribute att-4 numeric
@attribute class {-1.0,1.0,2.0,3.0}
@data
3.50897826572,97.9761266935,47.4133182384,93.8074444569,1.0
61.7954714244,7.515237116,67.1408174067,1.36257364769,-1.0
72.6924876442,82.8257548894,23.2281664641,11.0137360148,2.0
61.6243286501,94.0169258203,52.2180597136,94.9172725474,1.0
34.3148573939,87.1808100682,81.8201102194,83.2868299531,3.0
51.7250224616,96.3756751897,43.2204426783,94.425765846,1.0
37.1692486905,74.1180985212,49.4435299953,79.4250799319,3.0
42.1195883319,88.8762845104,80.4524345773,76.4243269324,3.0
77.9170877905,79.9824616354,26.7226087038,42.9850891998,2.0
69.527351439,88.6243196062,26.3901520171,79.2279055738,2.0
95.8032568994,66.9414098244,40.4044367865,75.5311464241,-1.0
74.7046412788,80.2359117848,28.2973596631,93.1192348268,2.0
34.5506751026,0.663991597641,85.8170787901,83.7051813974,3.0
42.3242650359,13.7200885901,13.1776160786,72.929126884,3.0
18.1830064033,94.2695894337,49.5972983318,95.5042137395,1.0
14.8890045224,101.549096273,50.3500839728,90.7109463492,1.0
71.3999265124,83.1639704122,21.7837449973,4.67035004031,2.0
70.6233135577,89.939443334,23.906551586,30.1448873825,2.0
36.647575593,44.1866148903,3.61599508503,75.4900722897,3.0
10.2521270306,101.991352501,49.8189590959,95.4933231898,1.0
72.7879709156,82.3081373204,17.4154025329,33.3382689613,2.0
18.1382449741,9.3721696528,62.4778524045,49.3295492189,-1.0
36.1418904512,3.82074465069,77.6901225155,78.9555851012,3.0
75.9879023546,82.5403569154,31.8776798252,28.3783527266,2.0
73.4752362132,77.3815220051,24.0535802981,17.2275406182,2.0
25.0835633864,97.7084864117,49.0271183676,91.7787704791,1.0
81.2436173249,76.6446316247,8.2235862176,3.02540840372,-1.0
73.1091715392,85.574486534,23.1166988068,3.84495368061,2.0
35.7752780403,20.086856796,12.323045335,77.5314584724,3.0
37.3361390569,42.6522317665,1.69088547651,79.2710490603,3.0
33.4281430287,102.5934969,46.6710390214,91.7537385389,1.0
84.156046051,100.760843053,52.7663269319,91.0653501684,1.0
44.7165999537,96.625354909,52.033246172,97.7612416246,1.0
29.909475874,100.592690795,48.7876260861,91.7006385906,1.0
67.4449179765,102.494287424,43.604918342,92.707975275,1.0
37.8759791121,66.6033113896,46.1066113296,80.7158999738,3.0
83.4545284693,97.5810099477,48.9522108021,94.183029705,1.0
3.56145843971,70.9221187857,47.1958910189,14.9151481898,-1.0
93.8828360877,97.8219328177,42.5393396495,90.3466134888,1.0
36.6073010593,55.9240464677,2.78436751999,79.5118080852,3.0
72.7892382497,99.7288617953,55.7093827363,95.775519521,1.0
68.3005012971,86.5760131276,25.2847160156,40.2525369646,2.0
88.6713775534,99.9561472301,48.3369276845,97.7683755124,1.0
72.9377944273,88.8821407058,25.9665953307,26.0900293656,2.0
37.0100337795,20.7218772996,37.0329897306,78.4022246194,3.0
54.4400437751,102.60252295,45.0394156508,89.0922165686,1.0
32.7063956426,1.43176089407,89.8210773888,70.7085760079,3.0
73.769204928,72.0272285379,28.4645353885,89.805755327,2.0
77.1904658781,85.1070107718,15.3538618441,2.15030490782,2.0
36.157911762,77.371515935,62.7619198123,78.3724965359,3.0
40.6335061907,100.719568506,53.4552022442,97.1988300166,1.0
96.9884977646,93.6499616203,42.4543606404,97.2115566147,1.0
72.7477339414,87.7157648585,22.9120374794,75.4104531167,2.0
37.0551703767,99.1395078618,50.3195375131,92.3886646569,1.0
39.2713033032,49.1915132664,80.2957155014,73.6606296771,3.0
35.7137026872,19.7962602432,13.0201485609,76.0656078591,3.0
89.8011209321,99.9073468499,49.8827045116,94.7084701465,1.0
17.5060812237,99.3052387916,45.7428242958,95.5492493899,1.0
37.7520735813,59.2546221165,39.6398083996,75.5748977053,3.0
31.3100689028,95.8279636681,45.9331458763,93.0726371663,1.0
10.4901560917,14.5836472744,67.5193984284,81.5506274102,-1.0
39.6046033717,70.3239982334,24.0945851839,75.0023647477,3.0
75.8690109693,76.5550072518,26.7695266078,34.2552200249,2.0
38.5133830725,32.6539270641,34.3042545553,75.2006248025,3.0
34.1751395867,3.14460238525,37.0764291937,77.9702262309,3.0
63.2692667155,99.0695645682,48.3973795035,90.3255023398,1.0
21.5298998356,105.780499945,51.065980341,94.6738180573,1.0
38.1931845227,71.7276360781,47.1420639038,74.4553296496,3.0
22.8127341864,17.6571851646,67.9446478357,95.1893387545,-1.0
37.9054704848,29.2791417539,86.307159001,78.0623196302,3.0
65.3031552015,102.828198776,51.1957948351,92.2449558075,1.0
72.4289073812,83.3317074203,21.8732691994,89.0254395436,2.0
72.4488924095,88.8668741858,20.7529445511,36.863419226,2.0
56.2209367231,104.794040441,53.1683327387,95.9129762558,1.0
72.0257951193,85.5539502115,26.8474156899,0.353081987278,2.0
69.3446626223,94.2820429066,44.3674935347,98.9677006694,1.0
67.3523567213,85.8727951655,23.1537970782,33.4638396471,2.0
37.7018262482,13.5000517499,22.3560668037,81.4389012793,3.0
34.0648058015,0.275886110029,59.5459470377,76.1827193519,3.0
35.9596294041,1.19265673091,72.2649824359,75.2116388698,3.0
79.8002683842,82.6197941121,23.4618644436,74.2461024945,2.0
32.781417854,98.387719347,43.986286641,90.8227722463,1.0
71.0443286933,84.3799734145,20.6663020841,82.8073159057,2.0
57.3018015783,105.051962849,49.9723895666,96.778278071,1.0
74.0019372317,102.0916027,49.1628586425,95.5598439425,1.0
77.3349614055,99.7788949891,43.5455902674,95.5437361714,1.0
37.6003039473,67.5459513496,53.3712588556,72.8400987886,3.0
35.5291460791,80.5625352342,23.7958761889,72.7560303757,3.0
74.6739336495,85.1706729508,30.3674106506,4.61817833644,2.0
37.898265622,54.3537729348,50.0402725306,76.4894123139,3.0
79.7302767169,83.0646229969,25.6467190468,55.8533545497,2.0
71.5252480661,88.2124166038,30.4279159601,29.3855863373,2.0
4.80379442374,101.151235319,48.8780869715,93.0892427709,1.0
82.8446987615,83.8582049285,23.6547548019,6.86646730232,2.0
43.0542467441,96.2089533957,46.0146590167,94.9518328918,1.0
67.5241896938,85.4981133513,24.5942003694,69.5293454243,2.0
33.6381533326,5.55051431593,63.5061860645,77.1447154552,3.0
79.433356236,14.9737649246,1.82735755738,91.0577921892,-1.0
39.9018306648,98.1707192165,47.932508691,97.0215442437,1.0
80.9379120027,83.0768460713,20.0358320989,70.147841218,2.0
85.5744987477,94.8685525447,45.6590441121,95.1365911543,1.0
74.5700718053,79.7474946815,27.198784487,23.0034688199,2.0
31.3614969044,38.5068138089,87.3470008916,80.1076643214,3.0
36.0495931045,82.3244748914,42.9106854571,75.0018514802,3.0
36.4787616549,12.314594217,48.451631988,78.7463674733,3.0
33.1649946357,25.1301227534,74.4773463382,98.5364083378,-1.0
83.3096177186,101.827995751,46.74178353,96.0379573211,1.0
34.4145594012,4.84331676965,32.0719433073,75.7498839984,3.0
72.7303480237,82.390745199,24.1432841009,37.9141612581,2.0
56.9130166962,98.3290539846,44.2955562034,92.2470449122,1.0
62.2948314985,96.2314833704,51.4996055999,91.8962336019,1.0
76.5534005017,84.2096798217,28.1279345278,8.62952577638,2.0
75.6164374421,81.7637258252,27.9057775389,52.6131148577,2.0
88.8272787112,97.6060807137,51.0062851519,92.5334605308,1.0
74.1129648176,80.110274845,22.3586699869,46.8808671663,2.0
71.9456001356,83.9404526517,23.7810567962,77.9152752473,2.0
34.4625669547,98.3399690368,51.5547144234,95.4355550722,1.0
39.820351339,35.9072228407,26.4465969068,77.1912510066,3.0
78.1153377772,87.4410559051,25.1702779214,78.9850899715,2.0
73.4665131508,94.552709534,44.6768815488,96.2061293912,1.0
72.7732217268,85.2572320773,19.3454317448,38.3168260454,2.0
83.910750066,89.2786164198,18.5297707868,31.2682511719,2.0
89.4085417466,102.951605558,52.1936507681,97.2124934835,1.0
76.2447227836,81.7798537664,21.811839191,1.34221689019,2.0
73.4982298344,96.473698968,47.4761191471,95.6089395171,1.0
32.72043798,60.6364057546,34.823302861,77.9278693123,3.0
74.8540166993,97.9299259427,51.1706868292,92.9889636307,1.0
41.0552109681,75.1082705743,31.6308299323,78.394007167,3.0
6.19104731626,98.3047015741,50.5960630765,99.7784104143,1.0
41.5505452398,98.8705885357,97.924097582,78.5061280259,3.0
45.3784952875,97.6871545812,46.8527779465,97.428201511,1.0
32.1045472816,49.7281806665,65.5663717619,5.97172422542,-1.0
8.29798909168,103.71338514,49.5560945782,95.633085555,1.0
63.408374646,94.8186261504,50.3640646607,93.9650424886,1.0
35.1338714106,88.0852566552,72.3824199745,81.0923870696,3.0
4.21473049837,95.3683285651,45.3572902474,98.0949547166,1.0
88.8236569283,97.6469695768,45.5311363217,92.6567509761,1.0
52.7639705284,101.942670988,49.9517396716,91.6102982136,1.0
40.0023563102,2.09983412176,61.4471037341,77.4622553033,3.0
39.2517689152,75.6448837822,1.18115087254,75.0629803535,3.0
30.5518293487,93.2090115041,43.3428951666,93.0385853397,1.0
56.262162128,96.7110026734,54.4889951548,94.8609828461,1.0
73.282328047,82.1784899652,22.2288203141,73.4151789829,2.0
70.3341012761,81.7623205234,22.3390638205,50.849291722,2.0
69.4572520926,81.9245404634,23.9129492763,91.5923801989,2.0
19.0563457092,76.4060812074,23.8529476647,97.1011572403,-1.0
78.1834284205,86.2182616281,15.3791189325,49.5251430538,2.0
35.8408486147,38.6121442256,63.9647042135,77.6249488623,3.0
71.09788202,99.8196543912,45.7622948008,94.653889676,1.0
79.1509602834,81.9832071989,22.3767189942,81.7613513794,2.0
66.7654602451,88.1825074828,21.7817209417,94.0080116638,2.0
76.861132432,81.5286260118,28.1688848181,26.8964822653,2.0
38.2360600299,67.5155294057,26.46701996,77.5507425219,3.0
37.3547019984,38.179571451,48.4725298924,80.3709007649,3.0
68.6521813176,99.7568179603,49.0740086476,93.6197324542,1.0
37.2383325146,81.6583532791,45.7975823404,78.922056691,3.0
68.3171812126,99.5431943219,46.8705821669,96.8755153756,1.0
23.5605209142,98.4544779988,45.1905463365,96.5720587079,1.0
78.0627361732,82.0972785014,22.7386832758,42.5961782733,2.0
34.2531079596,83.2379090375,88.654849665,80.8754943939,3.0
34.3181062889,101.854590067,49.2182406257,94.6076239983,1.0
3.44847683199,99.0936266963,52.1795476018,99.7859836913,1.0
50.3501133377,95.4100841795,50.5785624519,94.9810281713,1.0
77.2874084192,94.6681067124,24.1409927653,77.678692791,2.0
51.0795116302,102.031322787,47.2292599633,95.3157350052,1.0
72.686015031,83.0472470586,19.3121109777,24.5973043978,2.0
70.3775964291,82.6287632544,31.097229133,71.3655315831,2.0
79.4675825289,78.2369917954,23.7517495177,76.2953582817,2.0
39.219685299,5.65223719159,45.3405268287,73.9690310481,3.0
67.4231967259,69.7800302977,20.8530482192,81.4534908571,-1.0
38.0274810097,62.4897247524,70.8935715881,75.4222937444,3.0
75.2665068099,88.3765080109,28.2825809751,19.4994671212,2.0
36.5154470542,53.0026558831,57.1189354254,81.641411958,3.0
58.147471619,98.3188336415,46.8175567014,94.3683492855,1.0
34.0500908703,97.6478352849,14.5438501964,79.2785390267,3.0
38.9918482697,94.9384451565,49.4062766365,93.5924321264,1.0
74.1641901141,83.5686565655,23.1305874549,46.0315654039,2.0
6.957244519,100.362339477,48.2930080832,90.1142135361,1.0
5.03594243679,98.5030028352,56.3457554099,97.8268604523,1.0
73.5937077122,97.0777910563,48.6515055167,95.4710484809,1.0
68.3229681434,101.918246028,53.4504247295,96.4172108658,1.0
39.9847556042,103.189314947,48.5788181639,94.280463725,1.0
20.5374041199,98.3083637276,51.017757625,100.088240759,1.0
32.4538261253,101.455197019,43.1060353027,93.033211667,1.0
80.5711500612,101.562333654,49.1878302372,93.1375034254,1.0
37.6271770213,78.7354352434,22.2688370611,78.6126613974,3.0
34.5551405622,101.568133255,45.9173802836,97.9342656393,1.0
74.902153758,80.7334773152,22.3135343585,91.3060485034,2.0
38.1427960782,32.4357416916,72.730205767,77.8015262389,3.0
69.891901943,76.5391793355,24.6705204299,35.2863401573,2.0
63.1043006391,85.0273136653,31.7777853704,30.0563982762,2.0
78.7470308596,100.048503511,48.9981483281,93.2948476943,1.0
37.4426906552,77.4867485904,67.9743292204,76.1328549586,3.0
78.6405323342,81.6838191919,21.1907473173,51.3901676816,2.0
71.0918751042,96.0746224716,46.1316503041,96.514962848,1.0
34.9557283604,30.488625242,22.2903612511,75.8539803702,3.0
31.4427950577,105.132086114,48.7320333918,96.1153521492,1.0
73.1486734462,102.403170568,51.2637125954,100.999963073,1.0
72.0716288831,103.044715347,43.1700759987,93.6645271002,1.0
18.1723777108,95.8515308868,52.8339571966,97.8238255262,1.0
0.166424285989,101.451474281,48.1147423973,91.9416594238,1.0
11.5319118005,96.2057937044,45.6461287962,94.2307123868,1.0
68.9130964574,98.4094315887,51.2396850735,95.0221236526,1.0
74.9327337353,87.5403906225,25.5943792978,85.6355544535,2.0
36.5126504914,20.3960898128,16.958267836,74.8324914194,3.0
75.61241477,103.532142739,48.322980956,98.22306953,1.0
33.5878390957,55.91424692,58.9942021522,74.5165359401,3.0
84.2177918389,86.2309842122,21.6005276034,18.3172801435,2.0
71.5308004595,83.9066167535,26.1574575267,3.82883239845,2.0
37.7437686065,48.8672993167,68.8104681774,77.1116015128,3.0
38.3100304113,82.2524752524,31.3861408423,79.5424472721,3.0
76.0377047256,80.8957051174,26.5329792992,72.2199386095,2.0
35.9668258696,45.4392060203,89.1672565947,77.3522092965,3.0
71.9365481278,79.108357728,25.4654748063,8.10016133378,2.0
55.9668238471,98.1763619177,44.9165054132,91.7910571221,1.0
34.1495688869,9.10482621982,18.9592516252,80.0964055731,3.0
38.051753173,1.50999365992,80.7179580344,82.8836688731,3.0
35.020477878,42.5170749451,19.9215532106,81.3263645576,3.0
73.9584886091,80.4387317591,25.0701998787,82.5509390523,2.0
38.7075878475,69.2804859316,96.6815636802,81.6179675796,3.0
49.1459467576,99.3384343508,48.4101590485,91.459696976,1.0
73.6660058643,89.4300667256,27.0366786203,82.9728036347,2.0
77.072129305,85.1164473813,28.5103826755,12.8873148937,2.0
39.1399756008,32.5687883767,76.1467087593,75.3279314958,3.0
36.6378296212,55.0111284871,68.0866373924,75.8967276547,3.0
75.3498520757,78.1017657327,21.4406338915,37.9457447701,2.0
96.0177876202,95.5865829772,44.6755897292,98.399187009,1.0
34.710083209,1.75570378748,18.3975374886,45.9871473573,-1.0
9.84249113831,99.2616632262,55.0120498132,94.9452258858,1.0
40.0270821954,11.6323637106,52.3022910453,83.3227506609,3.0
37.3017437441,3.70512846439,82.5783493771,77.2968411356,3.0
39.240516402,17.7940533986,26.6434361821,74.9284329698,3.0
74.2845724552,98.0459620425,49.0499391883,94.919983307,1.0
75.7754464875,84.3509935906,28.8789821189,29.3525568743,2.0
20.1023095455,102.853733938,49.0385097258,95.4867464908,1.0
77.5727137049,97.6291724752,43.6387776027,99.4421027866,1.0
1.4701486687,53.3005110722,85.9827249606,30.2322335979,-1.0
73.4204362731,84.2967811344,33.1414439436,12.9541676572,2.0
72.1924413176,82.5268943458,26.2432269672,24.7613273059,2.0
9.3342887402,105.112485951,45.5200088157,96.5755532342,1.0
74.9734336995,88.4435851385,34.5940314722,20.2312829956,2.0
0.380339301326,95.6700699298,42.7994376933,95.1459843725,1.0
50.1214622038,102.962503099,47.3257965171,96.0192333027,1.0
80.5874900937,85.7199995354,25.0712497654,67.3569690651,2.0
63.9699642623,85.0499579509,21.0162610325,66.3112457915,2.0
44.9442475315,95.5405209095,46.6993711133,92.0686795152,1.0
54.9241804168,101.205974187,48.924505963,93.8840050558,1.0
38.7582077956,69.2476359257,61.8533227527,74.785416187,3.0
26.8133884863,99.4818485271,48.8273528709,93.4289262755,1.0
41.9240692596,53.5571261468,68.2874880442,80.4518593278,3.0
36.9264412051,87.0859572458,65.3407464751,75.8272365535,3.0
76.2169513148,89.8618394563,22.6525340475,80.2599248189,2.0
79.4751061905,87.6262033425,27.2861579178,97.4195707895,2.0
31.2427440953,63.0520168945,46.3025491405,76.3412506442,3.0
80.0251296631,81.1607624875,21.9436096714,8.94457984043,2.0
52.1665706261,96.1590136132,50.2952744628,90.6995459619,1.0
32.0187040899,28.4223016373,57.0425164976,79.3241299881,3.0
40.5160695399,18.7110313191,38.464753732,79.1034092639,3.0
80.7543115122,78.5063976002,26.2888637953,87.4601077159,2.0
76.1091747233,82.923931413,24.0120216543,92.7575266787,2.0
82.5629487125,102.900192487,47.5046967091,94.8935926171,1.0
38.3717956307,33.2786621709,44.4470015982,84.1556197099,3.0
90.0774939324,95.7339797007,45.5096841147,93.8389042839,1.0
79.7946334621,84.0875899421,24.671216909,1.91904018039,2.0
53.6387757077,67.4578224859,11.9365013526,94.2637813983,-1.0
35.3470779449,62.995882449,56.2950782888,80.3076841544,3.0
38.645357451,32.2912364948,61.6597125691,73.7415181869,3.0
76.3851270419,88.5924200461,25.0470295666,58.3085075892,2.0
24.8251209409,100.302281866,49.7432644856,95.4808456304,1.0
90.0615324503,97.848829005,42.922012384,92.2288677242,1.0
47.6654565739,100.915392951,47.5925347581,96.5851531609,1.0
34.7795319527,29.4049547474,80.8030161137,75.826064492,3.0
38.4695679532,75.4888937916,3.07722834105,78.5067518546,3.0
39.4187574241,31.5325119506,34.4421576027,80.338313232,3.0
27.2107350754,22.0167702543,12.4381220992,83.8151007805,-1.0
74.5803193476,84.3812665969,24.0583597469,50.7755111924,2.0
38.580772608,59.3166403422,8.05568470983,74.8106009942,3.0
12.4161218004,106.246940424,44.7910773141,95.5164180636,1.0
74.0716613679,81.7715210694,23.5281804961,90.1858594466,2.0
75.9673663171,75.8185655386,24.0108717957,9.74839710685,2.0
45.970466967,97.3094468472,53.8605927388,89.6389100712,1.0
69.185682496,87.8944577648,28.7053801386,38.1209580238,2.0
37.8662850037,52.3868251063,29.4717177156,79.4775591061,3.0
38.0897490673,38.2487621528,60.7033675407,75.1687966277,3.0
82.4788316743,100.795853263,42.2016835632,98.4625931533,1.0
16.7916250126,95.6339402227,50.5856397012,93.3011003097,1.0
38.2965460649,55.999788777,40.8032741918,72.8113541191,3.0
42.1711297136,101.208281223,48.1779236852,92.35303508,1.0
53.5853261747,98.7041148723,55.2908642574,96.0780834733,1.0
75.2108835799,84.2251510453,20.9085983032,51.4469161267,2.0
37.2837708008,44.8604780133,77.4024335632,78.4976809799,3.0
36.314668005,12.8645771771,31.6809415853,78.9572328489,3.0
75.8868963212,89.3789230223,26.7453939958,84.0000707575,2.0
85.0632032517,82.3199056252,20.5619277046,79.058685024,2.0
32.0874805577,52.4990498108,26.3019612484,77.9637598784,3.0
4.8199484977,94.1231804058,43.715524643,91.5825795221,1.0
47.2140943635,23.4845445244,35.3703704398,19.8731110372,-1.0
95.1098555507,44.7053813617,63.7966873779,20.9357782076,-1.0
71.8169351908,82.2587966578,19.959151644,71.9880079024,2.0
74.6939027569,80.7177104707,25.1158601056,93.4615580377,2.0
32.547287831,47.3273451311,17.9544591296,81.207611306,3.0
40.4415952335,4.59875985648,36.2256374813,76.9262173785,3.0
41.544916426,19.6318317169,36.8548219497,76.6176188541,3.0
77.7579334305,88.8029176132,18.7233742137,34.5319012421,2.0
64.5667384181,109.06014966,49.6213753855,97.2062779394,1.0
74.3403439786,87.6813032289,25.0861093921,97.4761993277,2.0
71.5908854522,75.1744907999,20.8570201897,99.5456638427,2.0
77.8484197188,84.4549041784,28.7828899717,8.62658886796,2.0
37.3504411702,47.8495359836,82.8706649895,80.8848936394,3.0
25.196742229,93.1209836107,49.2501416091,95.7782370663,1.0
68.8126316484,83.086678881,19.4021667809,29.7040948159,2.0
88.391156575,98.7055683607,44.5995596253,95.2284491988,1.0
24.4851540175,102.303232279,52.6782695758,93.095909923,1.0
28.6628667165,99.6076626202,45.1254205707,94.5150322531,1.0
68.9700193761,102.842284212,43.5535381547,95.1591655834,1.0
37.2982203889,16.2891115192,30.115186876,78.1904828978,3.0
38.0664750574,9.79576085857,65.9360149468,75.9998580542,3.0
69.2049961044,93.3313159928,51.6092841545,96.0749155552,1.0
82.3395250964,74.0857571454,19.6180607166,29.6583039177,2.0
65.702403572,45.1999836399,27.42411503,28.1537661691,-1.0
98.5812564952,99.5081981613,49.0368963059,91.9191679162,1.0
84.9422214211,98.2423238974,47.720176028,92.084176412,1.0
35.1975966273,18.7742398815,71.3243419392,75.4685194068,3.0
76.6713611131,73.7651279343,28.078022905,86.7100542115,2.0
36.7041269042,81.4616557342,2.33826342542,73.9726207298,3.0
18.8579265197,96.9453530815,48.335345787,94.4743278345,1.0
49.6636017766,102.860922191,48.6423150443,92.4018331834,1.0
76.1954668894,79.4914762568,22.0851864726,73.2939492538,2.0
73.351242745,90.3961611674,19.5422696142,87.326701796,2.0
10.704750782,97.013920352,40.2681908877,95.1440590284,1.0
41.6114973709,48.3136895532,11.5123788386,83.7057020332,3.0
35.7368973244,97.16293751,48.9100304078,93.4648626412,1.0
66.2042590866,75.7711394372,24.2904345481,18.7951007179,2.0
78.4684536881,70.3679085234,25.1262379244,33.0654308701,2.0
24.7360695102,97.0182501501,44.8087518832,96.4885702662,1.0
72.6707252141,81.7949561448,28.5408432161,27.9049635554,2.0
71.8836649073,87.7159275138,24.5059540044,2.60420327352,2.0
85.7826567087,97.7483541257,45.0552936618,97.4104817767,1.0
36.9046014114,92.6400285689,17.609108985,82.8953224118,3.0
98.5434807587,34.808426364,29.4043163899,49.7616843344,-1.0
42.1168201265,96.2596630642,46.4361866893,94.2351083935,1.0
77.1722511102,88.1797383972,26.627368767,70.0374324167,2.0
70.4295833833,82.532720402,28.2758613693,49.3766914209,2.0
95.0103126009,98.4013118644,47.5922042542,91.2733883626,1.0
74.6423791349,83.8615736391,28.6269954443,12.7444752127,2.0
73.8543245704,81.2754040174,20.7062523784,70.3954254257,2.0
36.9351678945,42.0542113493,84.1169621974,79.2843568935,3.0
79.6816101127,79.5120999075,26.3604039612,12.2344052543,2.0
67.9206903685,95.341417367,47.1257605426,91.8960671074,1.0
38.8094550537,8.7965373571,63.8596565372,77.7008518367,3.0
70.2092503726,100.399340705,50.7796092104,93.5437052656,1.0
86.2085909077,37.4410846216,5.06300731197,13.5035426269,-1.0
82.051708968,85.3887856553,22.9425495129,46.7499798681,2.0
72.9047280685,86.0744450453,24.3509371346,16.2317516139,2.0
39.8845424401,29.399169634,82.97584667,76.7006702441,3.0
98.8384065478,104.240234294,47.309406908,95.0258821749,1.0
84.4925409249,101.685889856,51.4731720924,95.4450862716,1.0
37.3652838551,76.6078413734,35.5548879759,76.4744878702,3.0
43.5845234636,101.978901465,50.5405596962,94.079168349,1.0
47.3338348206,98.8368718291,46.347667999,93.2170560131,1.0
79.3673481122,83.1787275618,28.4187172812,35.4940299164,2.0
35.9273177872,35.9136600101,40.84665993,81.9806089245,3.0
62.237835412,13.3278663897,33.7882416385,30.0637498826,-1.0
43.9295298931,98.2801607889,47.3922904719,94.9319189847,1.0
38.7494740618,44.2948423145,94.3099342341,78.7105572111,3.0
34.6428257044,94.6410767229,9.07145426759,79.1293478967,3.0
0.412368704436,102.109670184,46.6629658744,91.5159254233,1.0
75.3993672706,81.4591820837,22.9723159159,99.3705759885,2.0
36.2143580533,0.758702551472,63.096804249,81.0949991769,3.0
35.4525028359,4.08320475588,13.2002730097,77.4403232583,3.0
69.7661943559,102.360821768,54.9181820448,92.7675106945,1.0
97.3923866439,99.0676288828,42.0126424161,93.6421699614,1.0
31.2526314816,90.8886999584,85.1263748893,49.3679876573,-1.0
71.8256874947,85.3569156764,23.1933243988,29.7337970169,2.0
81.5420164391,83.2761708613,31.1026411537,68.1709837968,2.0
68.7427576448,87.2973723201,21.2000688871,69.3768240338,2.0
36.4320982001,41.8231456677,10.1893428821,79.260940412,3.0
69.5753207085,89.8847952027,31.38817645,74.1796954966,2.0
77.1115137498,78.7040187603,23.7199489715,37.1031552547,2.0
69.3504451541,78.8584154103,23.8929252075,32.3347199862,2.0
80.6143069789,99.2326647069,48.533153313,94.5015224129,1.0
72.7340928324,80.1661517563,26.3477575861,21.6531397974,2.0
75.7763575115,91.8319910875,28.686004217,93.9221655629,2.0
36.4921984168,50.195075895,66.0276362572,69.4211804238,3.0
76.6225207892,86.4763469365,21.1482859727,36.7701437838,2.0
86.0638914083,91.8062349657,48.5242677656,94.321617765,1.0
60.905551083,98.6601128879,50.2641070893,100.254027156,1.0
65.5131000722,102.823335129,45.7996803041,98.4345958713,1.0
37.3192926028,19.3986332145,37.4529855582,78.3236502462,3.0
79.2997689223,89.3404772431,26.1611338511,69.3520684155,2.0
38.7453121701,79.5025314372,61.6313298157,77.5001170136,3.0
74.1692025509,87.1894353655,24.2067390343,33.0603140925,2.0
43.549194389,98.0853975146,44.9082155103,95.8376023737,1.0
83.3654808329,82.8799186838,27.3621301778,33.7444940776,2.0
71.7260766759,81.6998349963,24.6560574978,10.8738769257,2.0
28.399875032,92.6137372273,48.6870741751,92.6892725834,1.0
34.7744592252,96.4088893127,53.5521425045,96.3058571325,1.0
78.0039114231,98.4143675639,47.9888480835,91.8554539689,1.0
20.6922957365,20.094488074,56.6880488863,31.098767555,-1.0
59.3179032899,103.971663562,46.4743377569,98.1149432438,1.0
77.2580952649,84.857916326,22.8758799926,22.854167363,2.0
35.0678764002,47.9305059219,69.5692422072,77.0182523249,3.0
56.6842998597,99.2149036299,47.5679285339,90.6079015536,1.0
20.8901323753,102.891013753,48.0119293066,94.2672854606,1.0
36.3235727275,45.1685780181,17.6031121675,77.8434093077,3.0
78.1788957416,83.4675275346,22.3885196596,20.1685899162,2.0
81.1242434445,99.1043506327,56.9423149231,92.6285927078,1.0
69.451639397,90.9182941831,25.8940801683,60.7096673495,2.0
72.6974121161,83.5965731331,24.7301931406,79.7942283764,2.0
72.8114920402,84.0403079826,20.139275275,0.610635055867,2.0
37.8681630796,52.5423156545,58.6916800967,81.008575831,3.0
95.6086588309,101.216615556,46.4479026323,90.5550990512,1.0
66.8952516581,99.7057857495,45.9391266867,92.8824273601,1.0
46.9791581512,95.9073095941,45.8814018266,94.2561441606,1.0
68.9474019483,83.5536983068,19.8891007734,31.720252283,2.0
4.44489944485,100.037109167,43.6120155502,91.8572537504,1.0
12.203040735,16.9436983629,99.8512023029,24.9238142572,-1.0
53.5027566113,99.9023385947,45.3881708362,95.5387055059,1.0
72.7759167876,74.751516925,27.2060173059,52.0637625184,2.0
22.0379968636,61.1600838678,64.7265235101,65.4522384969,-1.0
73.0907039484,79.7757116403,24.3312718729,24.1187198967,2.0
81.9640920262,84.0908997657,22.714581957,51.2861028635,2.0
44.9518979235,94.797572237,47.1099678693,90.3977496698,1.0
63.9584812165,102.846572332,45.5565377431,94.4545152523,1.0
40.0112811592,86.9854236793,53.9246780761,82.7779601703,3.0
35.4228505609,101.437870793,48.4645308283,92.7169480437,1.0
89.9091067769,100.335346224,48.3214006444,99.7319184067,1.0
36.0122448094,47.5417991206,23.740305958,77.7008901944,3.0
1.76619961204,95.1324380044,47.4412728353,93.5838433464,1.0
90.4380285337,56.0045279754,55.3507099991,83.3461948706,-1.0
86.0007420968,96.4859699461,47.8949194905,96.5401577785,1.0
84.6496097571,83.2728978182,25.8189174538,48.6340472402,2.0
76.3771649922,82.8944838304,26.2027726271,6.21474305669,2.0
88.7950813461,105.121174328,48.6534675996,95.5330605256,1.0
25.2776688688,99.4448276855,47.6136626024,94.8332694598,1.0
36.1340547375,49.8338366066,96.1782799723,71.516981093,3.0
78.0152516189,82.7143038054,23.7556919947,9.10357616883,2.0
75.1305091523,97.281662502,46.6358074552,96.8660386021,1.0
78.8781268399,80.646783904,27.7435576156,5.10548610616,2.0
39.3816843024,0.2202870883,64.4388654197,81.2371475053,3.0
73.4926626139,88.5406758496,16.7468427596,33.5991222584,2.0
