@relation SubspaceTopologicalStream

@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute class {0,1,2,3}

@data
16.1909,85.828766,61.61111,101.002677,0
47.664984,13.001745,90.770234,57.727346,1
35.743353,49.888474,70.438665,30.914997,3
42.378998,92.214659,92.965769,54.44149,1
69.603783,89.109294,39.368442,100.99149,0
44.402146,89.264389,39.805138,101.175181,0
35.953934,39.771598,18.003186,28.488177,3
41.825854,63.890007,26.885753,15.285322,2
43.088904,5.773174,72.393848,15.921147,2
24.343903,84.759376,92.705439,57.156158,1
90.093599,75.922479,91.681507,58.339681,1
3.938319,89.643858,56.941943,100.933862,0
42.977174,25.830435,11.55613,15.794042,2
33.083851,89.485809,34.527728,97.260546,0
36.342322,53.27223,8.172512,32.15266,3
39.507991,79.64806,59.903023,29.380726,3
25.287697,69.74226,90.701298,56.082434,1
43.622884,13.883171,49.260053,17.653949,2
13.825293,37.186267,94.513942,57.824774,1
74.135734,19.006368,93.014188,58.17568,1
62.707326,85.807528,67.021459,98.671823,0
39.54995,86.303689,78.654528,29.695616,3
52.637185,90.908048,90.709723,57.024078,1
76.736843,86.173691,26.202744,97.255655,0
85.995795,8.711241,90.667145,56.614321,1
67.289804,86.855633,91.458659,55.562016,1
40.40968,32.604063,27.10119,18.569432,2
61.438849,32.266597,94.501406,58.171509,1
90.426295,99.763277,94.210269,58.371193,1
43.015131,23.571914,59.352074,18.807508,2
40.610438,84.940459,61.140076,18.568399,2
15.362843,50.702693,93.621695,54.405148,1
39.495068,15.078891,96.242123,29.698492,3
50.278744,5.451333,93.465148,58.195328,1
49.090632,1.895426,91.411374,57.978283,1
36.066661,85.784396,76.589561,99.368026,0
43.694791,5.053621,19.850496,17.133808,2
40.298398,46.303391,50.725396,16.004795,2
59.805037,85.927,81.996663,97.66247,0
42.360735,29.806815,52.732234,15.419737,2
36.201293,27.303379,90.825617,32.339613,3
41.657126,91.029288,78.913652,15.32141,2
38.831739,60.085477,87.66184,32.165627,3
40.028986,35.467827,87.040618,16.813093,2
42.548985,88.674137,68.595146,97.376837,0
35.933359,44.287044,97.4675,29.865385,3
42.500873,79.49643,79.004666,15.45381,2
7.475578,89.57422,70.42243,100.199234,0
42.82558,70.94875,92.428004,15.593491,2
39.038878,43.710169,40.156366,28.367508,3
39.558317,19.648486,84.598312,29.127836,3
35.966298,15.075445,50.291909,31.955476,3
42.309221,62.471485,83.366188,19.084104,2
19.678578,78.399868,94.49108,55.795864,1
41.321094,35.778581,96.792338,15.289262,2
10.215895,85.941199,47.932818,98.059368,0
84.797989,39.837918,94.374535,56.139338,1
54.735311,89.719666,21.028742,100.790741,0
40.434817,30.122281,66.911979,15.893592,2
54.647089,31.857523,94.504848,57.145896,1
39.720646,43.739475,94.566239,56.021325,1
52.615024,89.512033,3.526697,101.000103,0
38.786835,6.131365,16.954044,28.541788,3
66.037069,11.016591,94.444386,54.461212,1
97.779563,87.301696,90.416673,101.061673,0
40.31013,15.29672,16.89003,16.368237,2
35.960692,62.577009,32.242996,30.806151,3
35.918291,43.895507,94.305928,30.903242,3
80.974031,89.738041,71.087298,100.132657,0
40.240617,99.654056,21.564888,17.945317,2
42.45195,26.761132,37.882352,19.122845,2
42.629734,65.980491,40.555715,15.570192,2
41.301093,6.441972,32.177015,15.318002,2
38.732746,73.56932,91.681454,58.206244,1
70.953566,57.861746,91.829762,57.791921,1
36.014361,78.163698,5.264511,32.116025,3
43.55412,78.038795,90.763355,54.55067,1
39.527058,38.476917,90.682756,54.846361,1
66.057059,86.873137,72.791971,101.071101,0
42.210828,81.405885,73.893595,15.303151,2
43.823791,75.405913,93.269395,17.563215,2
38.844864,18.431079,72.956628,32.21205,3
82.069975,90.517393,91.824743,56.193877,1
40.008599,31.405436,2.438577,17.552119,2
10.683391,19.516623,94.569934,56.307347,1
43.192926,84.978165,99.627299,15.891649,2
35.909359,65.560195,14.257722,30.040654,3
1.891922,87.720773,79.285552,97.413516,0
36.020645,54.118537,22.041578,28.429442,3
43.326343,66.246807,12.530005,18.422145,2
35.842498,72.902933,19.818782,29.000886,3
17.015998,15.967337,91.842122,54.961273,1
43.848607,19.343865,16.266891,17.053353,2
78.1481,86.967213,90.797834,57.24907,1
74.986552,15.910555,93.165607,56.699457,1
35.731916,31.855381,22.228735,30.907861,3
39.696303,24.344138,20.77201,32.342047,3
87.592856,55.966021,93.139925,58.26488,1
30.532647,85.758836,20.026114,100.727271,0
15.318279,87.297583,5.875916,97.287569,0
13.561679,62.84692,91.354731,54.415486,1
69.154805,5.906805,90.752835,58.330743,1
26.624678,88.960178,4.86638,97.248848,0
43.576157,45.082605,67.431233,18.218161,2
39.638028,18.076413,73.531248,32.143145,3
35.940065,91.338393,4.935244,28.753183,3
3.203972,89.391608,13.033693,97.258869,0
39.085736,82.162772,31.208039,32.211019,3
52.497314,86.118528,54.524804,101.064871,0
39.702836,34.403869,19.070519,28.453893,3
23.665486,61.221466,90.870661,55.941902,1
39.662198,95.859371,74.053321,30.751511,3
39.488377,36.087218,29.141812,31.188749,3
39.947795,89.894924,21.582332,17.111738,2
82.751221,85.80712,2.92473,100.484607,0
39.974353,95.980056,71.599749,16.812856,2
39.67967,31.699184,35.123207,30.008698,3
37.200572,69.635053,44.314568,32.281987,3
39.608711,34.53886,84.770928,30.78925,3
43.420816,2.776784,58.985525,18.280718,2
39.23773,8.464912,55.554637,28.359096,3
40.731135,71.351233,93.022066,56.197074,1
87.65149,18.671993,94.541991,55.45824,1
90.018007,11.669355,94.567291,54.540352,1
43.325494,85.832855,97.77145,100.206945,0
4.009061,89.653436,86.645851,101.053542,0
43.141434,89.995236,40.673294,18.601855,2
42.386385,53.596374,71.238461,18.954213,2
10.547958,64.427047,94.451323,56.956946,1
41.534626,37.18508,74.504674,19.198468,2
35.991667,56.051991,11.109568,28.563068,3
43.798399,96.996695,7.86703,17.540038,2
39.971785,75.865961,40.530464,17.292477,2
82.930044,86.743524,73.743268,101.115183,0
39.566013,49.172167,19.326879,30.546965,3
95.564932,88.891887,18.831317,97.327135,0
93.080445,89.623376,5.495968,98.394468,0
82.012653,33.812348,94.577687,57.500423,1
40.114062,48.870238,51.154123,17.82744,2
92.672958,89.609361,48.303069,97.231056,0
35.491015,86.25346,45.403539,97.188357,0
64.151138,85.919518,21.518539,97.337398,0
36.637739,59.277605,92.750804,58.165456,1
41.693762,21.773674,73.464784,15.244099,2
35.337241,77.992579,92.395171,58.399004,1
41.172362,52.641529,80.560361,18.90628,2
43.110398,14.282148,30.669899,15.903462,2
42.084136,33.104745,94.664236,19.195071,2
37.204185,82.626151,96.920246,32.223,3
64.809543,42.745361,93.612179,54.427836,1
80.303358,70.32782,94.405312,58.329889,1
60.705528,80.762708,92.794168,55.190146,1
70.371609,61.285133,94.409781,54.748103,1
24.620173,96.789646,91.662033,54.587569,1
40.140936,40.174563,79.217605,17.862125,2
93.499867,85.89296,91.243143,98.831897,0
4.120677,85.760247,21.966276,99.479043,0
41.909992,51.144776,42.20017,18.992641,2
21.61472,39.644931,91.289161,57.092563,1
80.394135,89.687773,24.219543,99.56925,0
35.748342,66.918041,42.022622,28.364706,3
3.469345,76.253124,91.726551,58.331864,1
42.333579,7.470883,18.565412,15.493123,2
40.634266,32.620116,31.383809,15.87731,2
10.421596,86.585565,33.131597,97.355128,0
43.652638,98.67974,20.886945,17.41885,2
12.821296,87.744925,63.7773,101.099521,0
40.887711,97.110016,26.566912,18.965998,2
35.943071,17.96191,89.426035,30.273665,3
50.931227,89.763995,10.409374,99.733879,0
40.287758,29.551026,61.811295,16.435147,2
40.50564,89.774632,11.244737,16.00492,2
73.372699,89.58036,26.880353,98.230096,0
35.672631,88.319504,99.58977,101.186468,0
39.522811,24.823871,21.939705,32.098505,3
10.842473,95.189197,92.904928,54.538615,1
42.065346,51.857357,86.526329,19.13171,2
23.562544,19.361268,93.391025,54.431159,1
88.091163,76.347715,94.167696,58.157779,1
64.630452,56.826094,94.433803,57.567974,1
39.9783,35.142329,65.19093,17.616958,2
98.34215,88.478773,53.767048,97.197897,0
93.457084,86.341262,32.164648,100.979677,0
43.001395,3.816254,23.62298,18.768187,2
41.825022,47.278095,85.367653,19.081892,2
39.49745,64.027195,91.679354,32.177685,3
37.578891,23.220491,40.716754,32.282601,3
40.054281,56.854729,19.143815,17.402638,2
34.881619,89.102222,70.440639,101.007913,0
35.791786,9.607443,54.003494,28.613902,3
35.843343,9.297875,77.246575,31.315154,3
21.476601,12.678693,92.776539,55.38078,1
41.532413,35.925287,29.583774,19.025381,2
95.320842,37.746439,92.493861,58.162039,1
43.233401,36.489033,32.214667,18.344797,2
42.843456,72.693551,9.664639,15.508111,2
43.857688,68.439989,61.339308,17.457088,2
67.153589,73.220504,92.838591,57.090955,1
2.075331,8.495064,91.251467,56.351045,1
36.46971,47.668615,79.87877,28.440892,3
41.716642,61.953435,54.398477,19.127019,2
58.534403,87.165299,27.685117,101.188052,0
40.225243,26.758109,7.473598,17.928643,2
43.069009,13.345431,9.59337,18.754894,2
11.164575,23.811874,94.481211,54.763944,1
38.218456,40.424911,65.746366,32.299344,3
39.637355,60.920563,28.090528,31.614326,3
39.215729,65.8679,87.983637,28.524938,3
39.674778,72.392173,6.276317,30.639872,3
43.677776,5.368328,58.758904,17.344502,2
41.704581,33.995231,40.252015,18.987072,2
66.347737,95.959699,90.821251,58.193195,1
35.749953,86.831544,97.695597,29.883512,3
41.23104,42.708885,76.01663,15.553439,2
39.963003,60.716124,60.837412,17.376655,2
39.884958,41.35725,77.609655,17.104882,2
43.690749,15.657979,72.432384,18.024935,2
11.163526,56.647034,93.677946,55.554395,1
32.605787,63.06134,94.266282,57.417402,1
99.753622,68.808816,94.199808,58.310231,1
35.922539,58.713966,82.216938,30.196749,3
40.208939,22.97895,42.957519,18.034116,2
36.095967,90.044013,69.61119,28.550929,3
52.69364,88.106201,91.724569,54.443798,1
39.601348,56.047185,80.897216,32.133189,3
1.453017,35.22723,92.176101,54.977936,1
97.380144,16.497671,94.562554,57.344168,1
94.180148,89.639043,15.005278,101.010826,0
37.158094,86.696787,26.175065,100.982711,0
81.862103,37.392178,90.840584,58.086077,1
40.444087,42.779781,23.175624,16.183684,2
43.8799,16.100886,90.674141,54.522325,1
54.214138,89.72728,36.695611,100.156464,0
55.35275,86.155159,89.578611,101.166019,0
36.671672,93.871198,48.39803,32.243874,3
35.914068,84.282538,10.085694,29.417928,3
6.570006,86.321043,71.162273,100.967365,0
82.925172,79.451518,91.087575,55.623864,1
35.818033,45.037301,14.525969,31.878941,3
39.649305,32.675488,12.902064,29.756692,3
16.254076,89.557511,62.682741,97.253237,0
39.292178,86.654587,85.376328,32.275004,3
41.743714,36.810858,83.839979,15.282483,2
36.392348,88.838921,6.459895,101.032686,0
39.50542,29.739362,51.975233,31.224442,3
39.590089,43.507032,92.204018,30.72764,3
90.616975,88.581348,59.087078,100.971156,0
39.694211,41.812956,69.310878,28.729604,3
63.096779,87.740006,92.727518,56.903703,1
40.789128,92.556392,76.943597,15.574498,2
91.777308,88.375835,44.406893,101.134563,0
78.440307,88.941594,30.480541,97.327094,0
26.379832,14.397698,94.626874,57.847699,1
2.816841,89.619874,65.270452,98.551103,0
38.246767,43.122978,74.074873,28.500708,3
91.43949,89.661791,72.771848,97.824124,0
40.093748,49.288821,37.924387,17.210486,2
37.140231,63.424359,8.892064,32.255768,3
43.583766,12.666139,83.348922,17.777315,2
43.072436,45.83507,59.199281,15.877839,2
39.955274,28.638412,57.05417,16.933996,2
41.972167,86.798614,85.736789,101.068827,0
78.789071,47.90917,90.735967,57.390495,1
39.343254,71.742822,46.73853,28.403589,3
28.496725,61.781304,90.799725,55.145844,1
17.479603,85.86798,64.835202,97.477761,0
39.472472,66.463175,27.089766,31.301156,3
69.908697,89.663745,89.239077,100.039367,0
42.042836,20.108389,8.563155,19.10918,2
60.931135,86.817806,71.491371,97.243391,0
3.754669,24.546517,93.114171,58.268684,1
47.783294,22.020472,91.648273,54.85291,1
39.671882,69.152266,91.550494,30.857565,3
64.59716,45.085023,92.515172,54.505293,1
41.56486,95.572,24.691715,18.978006,2
9.81473,89.737894,60.917753,101.114326,0
92.210341,41.101565,91.536913,57.071433,1
95.55412,88.843278,93.714839,58.233433,1
70.108777,85.799613,82.264637,100.268574,0
32.712445,96.157991,93.847683,54.537326,1
52.734898,62.709764,90.689376,57.538955,1
36.559343,22.224568,69.239515,32.121706,3
43.726738,75.974201,78.321494,16.532185,2
14.106866,85.821394,66.007757,97.453172,0
39.595332,72.902345,10.471895,30.724429,3
99.425198,87.914987,46.335745,101.045867,0
40.316811,88.141536,37.418339,97.339824,0
70.736306,77.627071,93.374335,54.397271,1
12.757352,36.988172,93.459861,58.19056,1
35.922819,27.803325,83.332251,29.414038,3
38.824286,35.406363,40.882754,28.427539,3
43.628609,46.664689,20.746407,17.799135,2
43.289893,66.998541,1.431067,18.38479,2
79.507383,61.487531,93.131661,58.187277,1
40.567917,21.147341,38.81025,15.870347,2
42.001597,4.301524,97.295414,19.178754,2
9.280467,36.370097,92.805093,57.557743,1
43.456463,60.930813,84.85811,18.05402,2
81.727916,89.730602,35.258823,101.077938,0
39.548246,37.539971,32.968145,28.386314,3
40.987524,31.054136,19.267064,18.864511,2
44.453179,64.844252,94.423105,54.540443,1
94.975819,88.118096,54.871964,101.13822,0
40.300757,73.377944,33.768539,18.032951,2
40.382324,11.124514,39.552968,16.211546,2
41.069761,84.294837,70.832478,15.452195,2
58.099781,32.199876,90.649358,57.512602,1
39.048149,93.266295,25.947423,32.201854,3
39.550692,72.441592,68.991972,28.68192,3
75.509298,86.028708,27.553447,101.006182,0
84.557342,88.295763,94.433014,101.090614,0
40.900569,1.345592,39.554909,15.481681,2
39.686215,81.028446,6.424268,30.084525,3
99.192531,85.812658,43.313355,98.268241,0
42.540052,39.721142,68.198721,15.461681,2
15.750722,89.429018,21.086995,97.404344,0
37.818433,77.681775,55.024674,32.122894,3
42.348503,95.053018,82.916718,15.309655,2
6.073649,88.987222,20.261087,97.210323,0
16.683644,87.132519,11.403816,97.280619,0
32.878665,86.432065,84.344567,101.07167,0
35.791808,26.828719,64.908886,31.493964,3
83.540943,88.524217,89.765121,97.384056,0
43.020011,65.182823,97.82596,18.838953,2
35.761401,39.701745,14.800466,30.977384,3
28.837518,87.019677,90.302346,100.983889,0
39.619517,63.053081,94.210261,28.837374,3
61.837979,87.739303,92.675426,101.161198,0
83.811457,78.142942,94.53204,55.502032,1
43.76287,75.430939,59.444289,16.973386,2
37.346561,39.004225,15.701901,32.34035,3
87.53647,89.556085,21.434877,98.604495,0
71.347882,88.740158,91.747805,56.116553,1
35.782163,12.405211,12.497264,28.49735,3
83.894438,85.897838,9.884382,99.244677,0
60.975975,89.653323,86.141435,99.496987,0
84.608875,34.301306,93.199683,58.256148,1
39.292418,60.229864,17.870809,28.433005,3
65.000162,86.357168,95.57629,101.170567,0
39.684809,81.794584,10.525064,32.075959,3
39.976798,80.04317,72.133006,17.821651,2
38.014431,2.273311,42.462815,32.255623,3
23.681828,89.667866,3.26442,97.244839,0
76.596158,89.661101,78.027175,98.449754,0
35.934769,59.458316,24.798637,31.833323,3
40.18768,46.446209,5.627143,16.589592,2
8.752306,36.620559,94.509008,56.740597,1
93.882069,85.854271,88.734768,98.682889,0
35.728868,4.049097,30.240669,29.512377,3
94.272814,53.79597,93.68213,58.388298,1
35.650991,86.805504,83.567949,101.112231,0
5.193264,85.838631,54.988902,100.035284,0
54.345159,35.729263,92.964288,54.55898,1
37.086372,85.962901,16.774631,98.111335,0
38.185307,66.077087,30.546467,32.111152,3
27.415443,2.988758,92.919327,58.327813,1
64.804356,85.887988,9.130127,100.928864,0
19.837575,85.788778,88.284546,98.235018,0
81.637218,89.288511,13.322955,100.965603,0
39.499597,58.053634,79.531597,29.704415,3
12.643808,88.965531,20.805098,97.214223,0
47.32662,86.2169,48.971013,97.1817,0
39.117078,61.085994,67.603223,28.385724,3
39.653969,28.968836,70.162022,32.112215,3
99.216683,78.328379,90.732248,55.016673,1
40.061396,85.411284,57.522032,16.76111,2
27.27238,89.095801,49.222116,101.183704,0
43.226521,80.812594,93.46959,54.548743,1
40.376221,3.149483,64.024119,16.022929,2
37.857281,65.489063,24.927034,32.237557,3
30.506628,89.718657,79.36207,98.345651,0
16.244439,89.596418,46.189151,99.459301,0
40.876025,36.303522,9.990107,18.728631,2
39.689617,86.143894,5.357577,31.463485,3
35.962151,2.77431,54.535228,32.306816,3
43.665823,20.757753,75.666932,17.23545,2
37.525663,62.407199,94.354042,58.293764,1
39.642211,22.461454,94.328266,31.970015,3
43.596462,57.517907,60.755387,16.78761,2
1.010993,88.584132,65.182111,97.418502,0
30.654642,77.075284,90.908614,58.086878,1
37.375072,4.804157,64.188459,28.564543,3
38.665563,88.631778,36.883949,32.176298,3
42.732335,18.474024,60.664058,18.758667,2
30.914501,85.917137,91.854488,97.46892,0
72.138169,71.189333,90.666213,56.171978,1
43.668788,95.956214,49.582506,17.016571,2
53.695728,85.818425,6.57918,98.247588,0
43.280958,93.455092,91.984601,58.247885,1
39.646995,56.620913,38.549708,32.111459,3
37.183255,66.351091,91.321262,57.914324,1
41.21855,9.458308,51.214448,15.455765,2
64.293883,47.791215,93.078718,57.242841,1
38.160135,69.109452,82.231084,32.279904,3
40.895541,79.2905,3.98544,18.692171,2
53.41065,40.004448,92.009272,54.426625,1
4.424294,87.372543,75.20104,97.273051,0
37.777244,89.263611,18.057475,32.122019,3
14.224413,85.792844,67.805396,97.518299,0
43.566264,89.792374,16.796597,18.177347,2
42.486977,38.330597,53.145302,19.114734,2
40.033246,47.675382,28.049107,16.715668,2
35.876634,17.169798,2.538917,30.983597,3
83.853007,89.693555,64.65315,99.48224,0
24.4996,89.772627,32.093796,101.083593,0
40.062937,33.435375,81.979605,16.652599,2
38.554891,81.277035,92.562163,32.308826,3
37.09399,6.497489,24.952337,32.329719,3
35.794973,76.69283,72.083636,28.613804,3
48.930858,12.147776,94.402808,56.377988,1
41.421187,61.546038,98.403371,15.437507,2
72.886041,85.983796,16.406409,99.418003,0
39.667062,54.099716,78.842483,31.494128,3
36.067612,77.447746,64.907553,32.226884,3
39.413526,49.588199,42.633113,32.173484,3
39.583352,35.96112,6.780425,32.128122,3
96.129297,89.668891,72.244701,97.341725,0
35.777535,96.924152,55.651848,29.282312,3
16.674235,4.712955,90.798981,58.246568,1
7.074375,89.543499,60.888823,100.446737,0
75.793549,89.681049,82.170883,100.436317,0
40.169964,12.073411,41.052079,18.021323,2
39.957315,60.397631,19.920112,17.490992,2
13.812947,22.225234,93.750789,58.3807,1
80.898715,89.700275,20.562016,97.349596,0
35.90522,67.881109,77.071439,30.099795,3
36.815324,76.484016,55.861445,28.603444,3
70.909527,62.927783,91.974976,56.201111,1
43.481677,17.163837,57.743794,16.423294,2
39.528819,76.938531,41.057766,28.858958,3
40.139397,61.356458,88.181329,16.708254,2
15.413727,89.534913,71.528326,99.939993,0
45.200904,68.963797,91.756925,55.527372,1
56.186054,29.204921,92.5742,54.597385,1
39.711947,54.236819,27.816517,28.693142,3
20.33783,57.597771,94.501081,57.524597,1
36.246825,44.779234,81.237369,32.325763,3
61.724882,28.52513,93.404588,56.40637,1
85.271738,89.535417,75.655591,98.631298,0
40.045282,95.21238,12.366232,16.396407,2
6.995193,85.934173,37.651052,101.037386,0
40.011194,60.877148,19.10801,17.738487,2
36.376788,61.032919,81.1498,32.17025,3
40.713396,58.602863,71.400999,18.729956,2
80.997107,18.793524,93.363994,58.393239,1
89.488143,85.791835,60.438063,97.287001,0
39.51826,63.436221,19.711384,31.704411,3
38.664862,1.054205,89.123579,28.374384,3
81.138979,33.453927,91.756863,54.509276,1
40.17911,15.450172,51.082561,18.303226,2
39.120782,19.595677,23.589357,28.422036,3
60.868593,89.229568,54.721037,97.272393,0
71.197291,88.69349,98.466496,101.03066,0
39.636859,46.19944,90.021895,28.792981,3
86.512246,85.840598,98.879375,98.687946,0
96.314565,88.908834,86.188599,97.423611,0
46.909226,85.848774,20.349212,97.655995,0
38.806522,60.1711,70.672647,28.448833,3
35.880973,65.213599,34.037511,31.228563,3
39.502795,53.560171,14.787701,30.693175,3
40.466015,51.243494,79.259029,15.900006,2
54.147463,86.689331,15.479332,97.410784,0
35.92716,1.645421,22.665536,29.714041,3
40.531873,64.006994,54.341689,18.380918,2
84.575351,89.730116,95.851476,100.931531,0
41.383577,91.631245,47.047358,19.101432,2
39.978513,97.332127,93.470522,17.872287,2
37.679779,68.571837,71.324555,32.181629,3
16.322669,85.997843,72.979835,97.27343,0
41.634074,85.080655,63.22094,19.077585,2
41.585797,86.278779,41.623285,19.092548,2
71.223319,74.091895,92.001583,55.811671,1
36.203789,19.489945,90.745629,54.422364,1
43.585612,72.317841,32.213839,17.66644,2
75.697723,89.659506,59.731537,99.690412,0
77.688514,85.91353,96.173645,100.981352,0
40.322249,72.491262,66.393346,18.242511,2
47.927452,87.412648,73.437444,101.143718,0
32.63731,87.417835,74.582176,97.362233,0
43.7905,15.223363,35.080178,17.184733,2
61.109897,90.264508,90.621515,55.274697,1
40.010947,8.545315,45.431879,17.703851,2
25.724611,89.688066,94.29971,56.943875,1
59.856324,82.438062,91.032999,57.559261,1
46.420353,28.719389,90.678643,57.00929,1
8.46023,58.662465,91.32039,54.627065,1
81.807417,48.557321,90.773583,54.85415,1
40.550638,94.364806,34.206294,15.810516,2
63.137109,54.671102,90.867784,56.437878,1
45.404261,89.759862,47.73359,100.821615,0
99.556833,88.251269,36.569362,97.227465,0
43.202816,99.173615,10.587039,18.475823,2
52.204888,15.71403,92.517204,57.762063,1
61.286865,97.168401,94.549766,55.642231,1
42.893826,43.65388,6.045883,18.900514,2
35.866067,69.804785,7.471235,30.492435,3
40.514708,26.641078,21.598189,15.819085,2
35.879272,96.188998,43.848928,31.898485,3
36.375338,35.528832,10.827777,28.447224,3
39.293862,10.855247,56.493406,32.256866,3
35.884291,80.641757,38.242437,30.843444,3
41.907912,57.33713,89.871184,15.461528,2
42.855132,93.251575,45.285793,15.620342,2
70.721718,85.76664,38.379969,97.683009,0
43.539987,22.152288,97.519888,17.929279,2
37.117871,20.381033,97.178002,28.504254,3
41.381605,68.394982,26.1571,19.038534,2
36.548395,2.857666,50.371774,32.205584,3
39.486311,32.520779,24.382055,30.552797,3
35.770378,20.446691,88.897811,28.575813,3
2.079176,85.796247,99.04084,100.974148,0
39.673898,15.935717,48.657735,28.968309,3
41.024655,16.602199,12.29336,18.985051,2
42.009573,19.99969,19.301994,19.183602,2
36.079664,77.639123,47.18564,32.27166,3
35.734022,82.902542,18.245284,29.783342,3
41.444927,8.703339,67.376056,15.367009,2
36.456507,72.995195,70.547853,32.288769,3
71.689706,9.790312,93.884376,54.453609,1
37.154401,1.934279,89.718227,28.59643,3
61.792994,46.22961,93.216911,54.490441,1
80.939058,89.548302,49.142248,97.242119,0
39.372507,96.286536,98.461916,28.39346,3
35.880643,67.1159,20.718664,29.440154,3
92.043061,88.021884,31.754624,97.414463,0
29.536487,87.606442,9.41297,101.082894,0
36.601746,56.634968,30.908275,32.282044,3
1.854841,89.670105,85.921595,98.423512,0
41.828363,44.277566,6.770816,19.08089,2
39.627616,8.712376,4.353367,30.253459,3
94.886876,31.541408,93.403177,56.010084,1
23.015832,31.088022,90.816047,56.690441,1
41.328117,22.339423,99.750103,19.071525,2
83.824301,89.707332,88.566423,100.584718,0
35.96464,21.592747,11.512626,29.128103,3
76.034923,95.55539,91.891321,58.268611,1
40.070732,42.140615,93.459906,58.307537,1
35.783431,97.114717,48.565772,31.080608,3
29.585565,87.195761,32.489199,100.951769,0
97.798983,34.267857,94.425105,57.733297,1
65.054703,45.441833,93.931511,54.476887,1
55.33392,86.452885,99.895612,100.955899,0
39.654061,76.366266,79.194524,30.776328,3
40.858622,51.867973,81.444478,18.734233,2
98.699593,86.006443,87.055946,99.157947,0
41.409403,28.719579,55.877636,18.983844,2
91.17751,52.983298,92.484249,56.21982,1
5.748977,89.58894,59.986015,101.120139,0
35.846649,29.381108,98.292105,31.842963,3
42.099756,54.45079,43.576704,15.346391,2
98.548341,87.31781,57.558687,101.118397,0
43.625168,70.831824,38.587813,17.099683,2
43.676052,94.553859,59.098374,16.851892,2
46.28745,31.325073,90.760238,55.67553,1
88.495685,47.51317,90.818118,55.949655,1
86.074981,71.058956,92.635904,55.428861,1
43.740832,65.732673,10.328944,17.827577,2
70.019755,86.955493,56.946858,101.053424,0
39.656859,57.096843,28.274479,31.789051,3
70.210438,83.497736,90.704263,55.588647,1
51.810993,4.569067,90.697813,54.96949,1
43.727832,90.930863,74.619347,17.25546,2
39.591064,87.286254,23.280902,29.84295,3
37.134947,71.339163,58.310736,28.589519,3
79.391697,87.295983,93.564231,57.399178,1
40.241246,25.20533,3.30845,18.096817,2
70.81628,84.102167,92.278148,57.677293,1
78.526214,79.630568,90.827927,55.543592,1
29.637541,87.786754,12.41484,97.253844,0
16.362014,64.215521,94.533673,56.393001,1
42.023137,63.673341,40.363534,15.328589,2
43.654769,62.602063,12.277295,16.455729,2
56.229653,89.653038,11.518012,98.155039,0
39.698214,53.462573,4.778928,29.253984,3
41.293564,10.939807,70.294309,19.098784,2
97.578611,85.843048,86.502081,97.195245,0
39.517883,81.419791,80.332534,31.966233,3
36.118307,49.613146,92.520933,56.212219,1
38.631437,59.746216,93.398409,32.161214,3
39.655133,6.148982,6.616881,29.370719,3
88.205028,50.518378,94.554859,56.549669,1
88.690443,66.250742,91.242922,54.525419,1
25.114459,85.942915,72.673839,97.684204,0
65.777877,87.861335,14.533521,101.084367,0
82.166026,85.991333,58.158756,98.111958,0
93.597029,88.792836,82.610079,100.961927,0
39.611614,35.04233,76.280905,29.14525,3
42.651208,28.938129,91.078276,15.607913,2
31.921802,65.917336,91.176138,54.91821,1
35.931498,94.404515,79.073846,31.598001,3
35.799487,66.022031,37.701305,30.427572,3
43.84454,30.935275,88.084801,17.239515,2
44.323993,89.667592,72.530521,97.830941,0
78.448829,87.485796,80.380468,97.225976,0
90.203305,7.236307,93.298459,55.871817,1
35.906809,24.195484,25.096765,30.504127,3
88.502552,87.310705,69.71632,97.224004,0
35.769069,15.193184,33.672729,30.991064,3
36.809547,91.423295,53.815307,32.315516,3
42.516014,39.283626,74.050544,18.914012,2
14.855337,39.547886,90.838751,54.496779,1
61.864511,83.317397,93.989994,56.745243,1
43.514651,14.253966,94.588547,56.510413,1
71.764964,80.541755,94.204348,57.171082,1
74.050872,46.284144,90.800124,54.510829,1
39.510627,89.724102,29.227784,97.91849,0
59.785069,89.620694,32.855662,100.710034,0
14.739876,89.759758,43.929253,99.319265,0
42.423004,49.251272,27.670246,19.08647,2
77.319446,49.826683,94.491087,55.436974,1
41.649739,14.169464,90.749186,54.684635,1
87.828268,89.644243,68.910132,100.016304,0
26.835597,38.396378,94.396357,54.791819,1
40.948527,88.391496,72.650409,97.296472,0
64.859486,39.426005,93.311609,57.107698,1
81.34818,62.363046,91.653876,54.801237,1
43.810664,85.881803,79.40133,100.891096,0
99.287738,85.959282,64.228804,100.993276,0
65.245653,38.075507,93.490986,54.420736,1
42.751282,78.322074,12.730658,15.495632,2
35.805831,75.813277,47.842882,28.563721,3
50.021819,53.609287,93.600358,56.330314,1
56.268442,86.075569,13.370489,97.260274,0
40.523417,11.019257,20.869799,16.067345,2
31.715406,27.860078,90.964912,54.529836,1
40.627061,84.565412,66.182523,15.835525,2
20.294803,6.428481,90.840543,57.814095,1
39.958967,67.383285,56.716319,16.732836,2
36.018752,32.099279,66.619108,32.132083,3
91.853974,85.79612,42.882611,99.657127,0
42.728077,78.620077,72.242288,18.972031,2
35.855939,72.397465,10.612031,28.674907,3
